Date,Supplying_IU,Receiving_GU,Mode,Units_Dispatched,Unit_Type,Quantity_MT,Total_Cost_INR
2024-10-01,IU_South_3,GU_South_1,road,19161,Trucks (30 MT),574830.0,138534030.0
2024-10-01,IU_West_1,GU_West_2,road,27699,Trucks (30 MT),830970.0,93068640.0
2024-10-01,IU_West_2,GU_West_3,road,31166,Trucks (30 MT),934980.0,227200140.0
2024-10-01,IU_West_3,GU_West_1,road,29825,Trucks (30 MT),894750.0,76948500.0
2024-11-01,IU_Central_1,GU_Central_2,road,13068,Trucks (30 MT),392040.0,113299560.0
2024-11-01,IU_Central_2,GU_Central_1,road,24402,Trucks (30 MT),732060.0,95899860.0
2024-11-01,IU_Central_2,GU_Central_2,road,12834,Trucks (30 MT),385020.0,75463920.0
2024-11-01,IU_Central_3,GU_Central_1,road,10571,Trucks (30 MT),317130.0,52960710.0
2024-11-01,IU_Central_3,GU_Central_3,road,33850,Trucks (30 MT),1015500.0,89364000.0
2024-11-01,IU_East_1,GU_East_3,road,17099,Trucks (30 MT),512970.0,170819010.0
2024-11-01,IU_East_2,GU_East_1,road,27192,Trucks (30 MT),815760.0,101154240.0
2024-11-01,IU_East_2,GU_East_3,road,8990,Trucks (30 MT),269700.0,56367300.0
2024-11-01,IU_East_3,GU_East_2,road,28673,Trucks (30 MT),860190.0,97201470.0
2024-11-01,IU_North_1,GU_North_2,road,18623,Trucks (30 MT),558690.0,97212060.0
2024-11-01,IU_North_1,GU_North_3,road,33346,Trucks (30 MT),1000380.0,86032680.0
2024-11-01,IU_North_2,GU_North_2,road,16530,Trucks (30 MT),495900.0,135380700.0
2024-11-01,IU_North_3,GU_North_1,road,38980,Trucks (30 MT),1169400.0,81858000.0
2024-11-01,IU_South_1,GU_South_2,road,38741,Trucks (30 MT),1162230.0,66247110.0
2024-11-01,IU_South_2,GU_South_1,road,8544,Trucks (30 MT),256320.0,15635520.0
2024-11-01,IU_South_2,GU_South_3,road,40159,Trucks (30 MT),1204770.0,79514820.0
2024-11-01,IU_South_3,GU_South_1,road,26874,Trucks (30 MT),806220.0,194299020.0
2024-11-01,IU_West_1,GU_West_2,road,27646,Trucks (30 MT),829380.0,92890560.0
2024-11-01,IU_West_2,GU_West_3,road,35387,Trucks (30 MT),1061610.0,257971230.0
2024-11-01,IU_West_3,GU_West_1,road,33073,Trucks (30 MT),992190.0,85328340.0
2024-12-01,IU_Central_2,GU_Central_1,road,15038,Trucks (30 MT),451140.0,59099340.0
2024-12-01,IU_Central_2,GU_Central_2,road,31275,Trucks (30 MT),938250.0,183897000.0
2024-12-01,IU_Central_3,GU_Central_1,road,15559,Trucks (30 MT),466770.0,77950590.0
2024-12-01,IU_Central_3,GU_Central_3,road,34844,Trucks (30 MT),1045320.0,91988160.0
2024-12-01,IU_East_1,GU_East_3,road,24304,Trucks (30 MT),729120.0,242796960.0
2024-12-01,IU_East_2,GU_East_1,road,35299,Trucks (30 MT),1058970.0,131312280.0
2024-12-01,IU_East_2,GU_East_3,road,7785,Trucks (30 MT),233550.0,48811950.0
2024-12-01,IU_East_3,GU_East_2,road,30096,Trucks (30 MT),902880.0,102025440.0
2024-12-01,IU_North_1,GU_North_2,road,16268,Trucks (30 MT),488040.0,84918960.0
2024-12-01,IU_North_1,GU_North_3,road,40757,Trucks (30 MT),1222710.0,105153060.0
2024-12-01,IU_North_2,GU_North_2,road,24377,Trucks (30 MT),731310.0,199647630.0
2024-12-01,IU_North_3,GU_North_1,road,38929,Trucks (30 MT),1167870.0,81750900.0
2024-12-01,IU_South_1,GU_South_2,road,44475,Trucks (30 MT),1334250.0,76052250.0
2024-12-01,IU_South_2,GU_South_1,road,17422,Trucks (30 MT),522660.0,31882260.0
2024-12-01,IU_South_2,GU_South_3,road,47409,Trucks (30 MT),1422270.0,93869820.0
2024-12-01,IU_South_3,GU_South_1,road,23977,Trucks (30 MT),719310.0,173353710.0
2024-12-01,IU_West_1,GU_West_2,road,31752,Trucks (30 MT),952560.0,106686720.0
2024-12-01,IU_West_2,GU_West_3,road,34175,Trucks (30 MT),1025250.0,249135750.0
2024-12-01,IU_West_3,GU_West_1,road,33251,Trucks (30 MT),997530.0,85787580.0
2025-01-01,IU_Central_1,GU_Central_2,road,4803,Trucks (30 MT),144090.0,41642010.0
2025-01-01,IU_Central_2,GU_Central_1,road,22855,Trucks (30 MT),685650.0,89820150.0
2025-01-01,IU_Central_2,GU_Central_2,road,32102,Trucks (30 MT),963060.0,188759760.0
2025-01-01,IU_Central_3,GU_Central_1,road,14342,Trucks (30 MT),430260.0,71853420.0
2025-01-01,IU_Central_3,GU_Central_3,road,38262,Trucks (30 MT),1147860.0,101011680.0
2025-01-01,IU_East_1,GU_East_3,road,20177,Trucks (30 MT),605310.0,201568230.0
2025-01-01,IU_East_2,GU_East_1,road,41797,Trucks (30 MT),1253910.0,155484840.0
2025-01-01,IU_East_2,GU_East_3,road,17789,Trucks (30 MT),533670.0,111537030.0
2025-01-01,IU_East_3,GU_East_2,road,36251,Trucks (30 MT),1087530.0,122890890.0
2025-01-01,IU_North_1,GU_North_2,road,13085,Trucks (30 MT),392550.0,68303700.0
2025-01-01,IU_North_1,GU_North_3,road,54184,Trucks (30 MT),1625520.0,139794720.0
2025-01-01,IU_North_2,GU_North_2,road,36305,Trucks (30 MT),1089150.0,297337950.0
2025-01-01,IU_North_3,GU_North_1,road,50611,Trucks (30 MT),1518330.0,106283100.0
2025-01-01,IU_South_1,GU_South_2,road,49170,Trucks (30 MT),1475100.0,84080700.0
2025-01-01,IU_South_2,GU_South_1,road,23991,Trucks (30 MT),719730.0,43903530.0
2025-01-01,IU_South_2,GU_South_3,road,47154,Trucks (30 MT),1414620.0,93364920.0
2025-01-01,IU_South_3,GU_South_1,road,23601,Trucks (30 MT),708030.0,170635230.0
2025-01-01,IU_West_1,GU_West_2,road,36788,Trucks (30 MT),1103640.0,123607680.0
2025-01-01,IU_West_2,GU_West_3,road,35309,Trucks (30 MT),1059270.0,257402610.0
2025-01-01,IU_West_3,GU_West_1,road,36312,Trucks (30 MT),1089360.0,93684960.0
2025-02-01,IU_Central_1,GU_Central_2,road,5058,Trucks (30 MT),151740.0,43852860.0
2025-02-01,IU_Central_2,GU_Central_1,road,20153,Trucks (30 MT),604590.0,79201290.0
2025-02-01,IU_Central_2,GU_Central_2,road,32392,Trucks (30 MT),971760.0,190464960.0
2025-02-01,IU_Central_3,GU_Central_1,road,19907,Trucks (30 MT),597210.0,99734070.0
2025-02-01,IU_Central_3,GU_Central_3,road,38402,Trucks (30 MT),1152060.0,101381280.0
2025-02-01,IU_East_1,GU_East_3,road,21100,Trucks (30 MT),633000.0,210789000.0
2025-02-01,IU_East_2,GU_East_1,road,39074,Trucks (30 MT),1172220.0,145355280.0
2025-02-01,IU_East_2,GU_East_3,road,21894,Trucks (30 MT),656820.0,137275380.0
2025-02-01,IU_East_3,GU_East_2,road,39466,Trucks (30 MT),1183980.0,133789740.0
2025-02-01,IU_North_1,GU_North_2,road,24373,Trucks (30 MT),731190.0,127227060.0
2025-02-01,IU_North_1,GU_North_3,road,50722,Trucks (30 MT),1521660.0,130862760.0
2025-02-01,IU_North_2,GU_North_2,road,24924,Trucks (30 MT),747720.0,204127560.0
2025-02-01,IU_North_3,GU_North_1,road,50083,Trucks (30 MT),1502490.0,105174300.0
2025-02-01,IU_South_1,GU_South_2,road,51938,Trucks (30 MT),1558140.0,88813980.0
2025-02-01,IU_South_2,GU_South_1,road,23390,Trucks (30 MT),701700.0,42803700.0
2025-02-01,IU_South_2,GU_South_3,road,54151,Trucks (30 MT),1624530.0,107218980.0
2025-02-01,IU_South_3,GU_South_1,road,33195,Trucks (30 MT),995850.0,239999850.0
2025-02-01,IU_West_1,GU_West_2,road,41355,Trucks (30 MT),1240650.0,138952800.0
2025-02-01,IU_West_2,GU_West_3,road,44378,Trucks (30 MT),1331340.0,323515620.0
2025-02-01,IU_West_3,GU_West_1,road,46065,Trucks (30 MT),1381950.0,118847700.0
2025-03-01,IU_Central_1,GU_Central_2,road,3048,Trucks (30 MT),91440.0,26426160.0
2025-03-01,IU_Central_2,GU_Central_1,road,27256,Trucks (30 MT),817680.0,107116080.0
2025-03-01,IU_Central_2,GU_Central_2,road,35464,Trucks (30 MT),1063920.0,208528320.0
2025-03-01,IU_Central_3,GU_Central_1,road,18102,Trucks (30 MT),543060.0,90691020.0
2025-03-01,IU_Central_3,GU_Central_3,road,41505,Trucks (30 MT),1245150.0,109573200.0
2025-03-01,IU_East_1,GU_East_3,road,38896,Trucks (30 MT),1166880.0,388571040.0
2025-03-01,IU_East_2,GU_East_1,road,51219,Trucks (30 MT),1536570.0,190534680.0
2025-03-01,IU_East_2,GU_East_3,road,9879,Trucks (30 MT),296370.0,61941330.0
2025-03-01,IU_East_3,GU_East_2,road,48257,Trucks (30 MT),1447710.0,163591230.0
2025-03-01,IU_North_1,GU_North_2,road,20239,Trucks (30 MT),607170.0,105647580.0
2025-03-01,IU_North_1,GU_North_3,road,55708,Trucks (30 MT),1671240.0,143726640.0
2025-03-01,IU_North_2,GU_North_2,road,35408,Trucks (30 MT),1062240.0,289991520.0
2025-03-01,IU_North_3,GU_North_1,road,64251,Trucks (30 MT),1927530.0,134927100.0
2025-03-01,IU_South_1,GU_South_2,road,60027,Trucks (30 MT),1800810.0,102646170.0
2025-03-01,IU_South_2,GU_South_1,road,30212,Trucks (30 MT),906360.0,55287960.0
2025-03-01,IU_South_2,GU_South_3,road,53011,Trucks (30 MT),1590330.0,104961780.0
2025-03-01,IU_South_3,GU_South_1,road,25969,Trucks (30 MT),779070.0,187755870.0
2025-03-01,IU_West_1,GU_West_2,road,44458,Trucks (30 MT),1333740.0,149378880.0
2025-03-01,IU_West_2,GU_West_3,road,40088,Trucks (30 MT),1202640.0,292241520.0
2025-03-01,IU_West_3,GU_West_1,road,44398,Trucks (30 MT),1331940.0,114546840.0
2025-04-01,IU_Central_1,GU_Central_2,road,11996,Trucks (30 MT),359880.0,104005320.0
2025-04-01,IU_Central_2,GU_Central_1,road,25038,Trucks (30 MT),751140.0,98399340.0
2025-04-01,IU_Central_2,GU_Central_2,road,24009,Trucks (30 MT),720270.0,141172920.0
2025-04-01,IU_Central_3,GU_Central_1,road,10338,Trucks (30 MT),310140.0,51793380.0
2025-04-01,IU_Central_3,GU_Central_3,road,39191,Trucks (30 MT),1175730.0,103464240.0
2025-04-01,IU_East_1,GU_East_3,road,19079,Trucks (30 MT),572370.0,190599210.0
2025-04-01,IU_East_2,GU_East_1,road,37339,Trucks (30 MT),1120170.0,138901080.0
2025-04-01,IU_East_2,GU_East_3,road,19385,Trucks (30 MT),581550.0,121543950.0
2025-04-01,IU_East_3,GU_East_2,road,40226,Trucks (30 MT),1206780.0,136366140.0
2025-04-01,IU_North_1,GU_North_2,road,11252,Trucks (30 MT),337560.0,58735440.0
2025-04-01,IU_North_1,GU_North_3,road,57715,Trucks (30 MT),1731450.0,148904700.0
2025-04-01,IU_North_2,GU_North_2,road,27550,Trucks (30 MT),826500.0,225634500.0
2025-04-01,IU_North_3,GU_North_1,road,51767,Trucks (30 MT),1553010.0,108710700.0
2025-04-01,IU_South_1,GU_South_2,road,61244,Trucks (30 MT),1837320.0,104727240.0
2025-04-01,IU_South_2,GU_South_1,road,23337,Trucks (30 MT),700110.0,42706710.0
2025-04-01,IU_South_2,GU_South_3,road,54099,Trucks (30 MT),1622970.0,107116020.0
2025-04-01,IU_South_3,GU_South_1,road,32670,Trucks (30 MT),980100.0,236204100.0
2025-04-01,IU_West_1,GU_West_2,road,39895,Trucks (30 MT),1196850.0,134047200.0
2025-04-01,IU_West_2,GU_West_3,road,44715,Trucks (30 MT),1341450.0,325972350.0
2025-04-01,IU_West_3,GU_West_1,road,42876,Trucks (30 MT),1286280.0,110620080.0
2025-05-01,IU_Central_1,GU_Central_2,road,14084,Trucks (30 MT),422520.0,122108280.0
2025-05-01,IU_Central_2,GU_Central_1,road,19312,Trucks (30 MT),579360.0,75896160.0
2025-05-01,IU_Central_2,GU_Central_2,road,18679,Trucks (30 MT),560370.0,109832520.0
2025-05-01,IU_Central_3,GU_Central_1,road,12987,Trucks (30 MT),389610.0,65064870.0
2025-05-01,IU_Central_3,GU_Central_3,road,31890,Trucks (30 MT),956700.0,84189600.0
2025-05-01,IU_East_1,GU_East_3,road,26698,Trucks (30 MT),800940.0,266713020.0
2025-05-01,IU_East_2,GU_East_1,road,35635,Trucks (30 MT),1069050.0,132562200.0
2025-05-01,IU_East_2,GU_East_3,road,7885,Trucks (30 MT),236550.0,49438950.0
2025-05-01,IU_East_3,GU_East_2,road,33649,Trucks (30 MT),1009470.0,114070110.0
2025-05-01,IU_North_1,GU_North_2,road,17638,Trucks (30 MT),529140.0,92070360.0
2025-05-01,IU_North_1,GU_North_3,road,40900,Trucks (30 MT),1227000.0,105522000.0
2025-05-01,IU_North_2,GU_North_2,road,25949,Trucks (30 MT),778470.0,212522310.0
2025-05-01,IU_North_3,GU_North_1,road,40208,Trucks (30 MT),1206240.0,84436800.0
2025-05-01,IU_South_1,GU_South_2,road,40926,Trucks (30 MT),1227780.0,69983460.0
2025-05-01,IU_South_2,GU_South_1,road,23435,Trucks (30 MT),703050.0,42886050.0
2025-05-01,IU_South_2,GU_South_3,road,42852,Trucks (30 MT),1285560.0,84846960.0
2025-05-01,IU_South_3,GU_South_1,road,21614,Trucks (30 MT),648420.0,156269220.0
2025-05-01,IU_West_1,GU_West_2,road,30923,Trucks (30 MT),927690.0,103901280.0
2025-05-01,IU_West_2,GU_West_3,road,32816,Trucks (30 MT),984480.0,239228640.0
2025-05-01,IU_West_3,GU_West_1,road,30153,Trucks (30 MT),904590.0,77794740.0
2025-06-01,IU_Central_1,GU_Central_2,road,9891,Trucks (30 MT),296730.0,85754970.0
2025-06-01,IU_Central_2,GU_Central_1,road,13728,Trucks (30 MT),411840.0,53951040.0
2025-06-01,IU_Central_2,GU_Central_2,road,15296,Trucks (30 MT),458880.0,89940480.0
2025-06-01,IU_Central_3,GU_Central_1,road,9654,Trucks (30 MT),289620.0,48366540.0
2025-06-01,IU_Central_3,GU_Central_3,road,22760,Trucks (30 MT),682800.0,60086400.0
2025-06-01,IU_East_1,GU_East_3,road,12475,Trucks (30 MT),374250.0,124625250.0
2025-06-01,IU_East_2,GU_East_1,road,19747,Trucks (30 MT),592410.0,73458840.0
2025-06-01,IU_East_2,GU_East_3,road,7565,Trucks (30 MT),226950.0,47432550.0
2025-06-01,IU_East_3,GU_East_2,road,23871,Trucks (30 MT),716130.0,80922690.0
2025-06-01,IU_North_1,GU_North_2,road,15989,Trucks (30 MT),479670.0,83462580.0
2025-06-01,IU_North_1,GU_North_3,road,28136,Trucks (30 MT),844080.0,72590880.0
2025-06-01,IU_North_2,GU_North_2,road,12536,Trucks (30 MT),376080.0,102669840.0
2025-06-01,IU_North_3,GU_North_1,road,30680,Trucks (30 MT),920400.0,64428000.0
2025-06-01,IU_South_1,GU_South_2,road,28927,Trucks (30 MT),867810.0,49465170.0
2025-06-01,IU_South_2,GU_South_1,road,10449,Trucks (30 MT),313470.0,19121670.0
2025-06-01,IU_South_2,GU_South_3,road,30850,Trucks (30 MT),925500.0,61083000.0
2025-06-01,IU_South_3,GU_South_1,road,20430,Trucks (30 MT),612900.0,147708900.0
2025-06-01,IU_West_1,GU_West_2,road,21276,Trucks (30 MT),638280.0,71487360.0
2025-06-01,IU_West_2,GU_West_3,road,21651,Trucks (30 MT),649530.0,157835790.0
2025-06-01,IU_West_3,GU_West_1,road,25079,Trucks (30 MT),752370.0,64703820.0
2025-07-01,IU_Central_1,GU_Central_2,road,10757,Trucks (30 MT),322710.0,93263190.0
2025-07-01,IU_Central_2,GU_Central_1,road,13373,Trucks (30 MT),401190.0,52555890.0
2025-07-01,IU_Central_2,GU_Central_2,road,7828,Trucks (30 MT),234840.0,46028640.0
2025-07-01,IU_Central_3,GU_Central_1,road,5137,Trucks (30 MT),154110.0,25736370.0
2025-07-01,IU_Central_3,GU_Central_3,road,17493,Trucks (30 MT),524790.0,46181520.0
2025-07-01,IU_East_1,GU_East_3,road,12310,Trucks (30 MT),369300.0,122976900.0
2025-07-01,IU_East_2,GU_East_1,road,20376,Trucks (30 MT),611280.0,75798720.0
2025-07-01,IU_East_2,GU_East_3,road,4223,Trucks (30 MT),126690.0,26478210.0
2025-07-01,IU_East_3,GU_East_2,road,20303,Trucks (30 MT),609090.0,68827170.0
2025-07-01,IU_North_1,GU_North_2,road,844,Trucks (30 MT),25320.0,4405680.0
2025-07-01,IU_North_1,GU_North_3,road,25127,Trucks (30 MT),753810.0,64827660.0
2025-07-01,IU_North_2,GU_North_2,road,25447,Trucks (30 MT),763410.0,208410930.0
2025-07-01,IU_North_3,GU_North_1,road,27943,Trucks (30 MT),838290.0,58680300.0
2025-07-01,IU_South_1,GU_South_2,road,27136,Trucks (30 MT),814080.0,46402560.0
2025-07-01,IU_South_1,GU_South_3,road,1245,Trucks (30 MT),37350.0,12437550.0
2025-07-01,IU_South_2,GU_South_1,road,1302,Trucks (30 MT),39060.0,2382660.0
2025-07-01,IU_South_2,GU_South_3,road,24851,Trucks (30 MT),745530.0,49204980.0
2025-07-01,IU_South_3,GU_South_1,road,25527,Trucks (30 MT),765810.0,184560210.0
2025-07-01,IU_West_1,GU_West_2,road,22155,Trucks (30 MT),664650.0,74440800.0
2025-07-01,IU_West_2,GU_West_3,road,20337,Trucks (30 MT),610110.0,148256730.0
2025-07-01,IU_West_3,GU_West_1,road,19418,Trucks (30 MT),582540.0,50098440.0
2025-08-01,IU_Central_1,GU_Central_2,road,20343,Trucks (30 MT),610290.0,176373810.0
2025-08-01,IU_Central_2,GU_Central_1,road,20272,Trucks (30 MT),608160.0,79668960.0
2025-08-01,IU_Central_2,GU_Central_2,road,1002,Trucks (30 MT),30060.0,5891760.0
2025-08-01,IU_Central_3,GU_Central_1,road,1508,Trucks (30 MT),45240.0,7555080.0
2025-08-01,IU_Central_3,GU_Central_3,road,21575,Trucks (30 MT),647250.0,56958000.0
2025-08-01,IU_East_1,GU_East_3,road,15641,Trucks (30 MT),469230.0,156253590.0
2025-08-01,IU_East_2,GU_East_1,road,19132,Trucks (30 MT),573960.0,71171040.0
2025-08-01,IU_East_2,GU_East_3,road,1311,Trucks (30 MT),39330.0,8219970.0
2025-08-01,IU_East_3,GU_East_2,road,17861,Trucks (30 MT),535830.0,60548790.0
2025-08-01,IU_North_1,GU_North_2,road,5599,Trucks (30 MT),167970.0,29226780.0
2025-08-01,IU_North_1,GU_North_3,road,24696,Trucks (30 MT),740880.0,63715680.0
2025-08-01,IU_North_2,GU_North_2,road,20259,Trucks (30 MT),607770.0,165921210.0
2025-08-01,IU_North_3,GU_North_1,road,26905,Trucks (30 MT),807150.0,56500500.0
2025-08-01,IU_South_1,GU_South_2,road,24460,Trucks (30 MT),733800.0,41826600.0
2025-08-01,IU_South_2,GU_South_1,road,10545,Trucks (30 MT),316350.0,19297350.0
2025-08-01,IU_South_2,GU_South_3,road,21883,Trucks (30 MT),656490.0,43328340.0
2025-08-01,IU_South_3,GU_South_1,road,10891,Trucks (30 MT),326730.0,78741930.0
2025-08-01,IU_West_1,GU_West_2,road,19885,Trucks (30 MT),596550.0,66813600.0
2025-08-01,IU_West_2,GU_West_3,road,19281,Trucks (30 MT),578430.0,140558490.0
2025-08-01,IU_West_3,GU_West_1,road,19017,Trucks (30 MT),570510.0,49063860.0
2025-09-01,IU_Central_1,GU_Central_2,road,8751,Trucks (30 MT),262530.0,75871170.0
2025-09-01,IU_Central_2,GU_Central_1,road,12799,Trucks (30 MT),383970.0,50300070.0
2025-09-01,IU_Central_2,GU_Central_2,road,16407,Trucks (30 MT),492210.0,96473160.0
2025-09-01,IU_Central_3,GU_Central_1,road,9607,Trucks (30 MT),288210.0,48131070.0
2025-09-01,IU_Central_3,GU_Central_3,road,23611,Trucks (30 MT),708330.0,62333040.0
2025-09-01,IU_East_1,GU_East_3,road,18397,Trucks (30 MT),551910.0,183786030.0
2025-09-01,IU_East_2,GU_East_1,road,25070,Trucks (30 MT),752100.0,93260400.0
2025-09-01,IU_East_2,GU_East_3,road,4804,Trucks (30 MT),144120.0,30121080.0
2025-09-01,IU_East_3,GU_East_2,road,20807,Trucks (30 MT),624210.0,70535730.0
2025-09-01,IU_North_1,GU_North_2,road,13778,Trucks (30 MT),413340.0,71921160.0
2025-09-01,IU_North_1,GU_North_3,road,29620,Trucks (30 MT),888600.0,76419600.0
2025-09-01,IU_North_2,GU_North_2,road,18636,Trucks (30 MT),559080.0,152628840.0
2025-09-01,IU_North_3,GU_North_1,road,29448,Trucks (30 MT),883440.0,61840800.0
2025-09-01,IU_South_1,GU_South_2,road,27922,Trucks (30 MT),837660.0,47746620.0
2025-09-01,IU_South_2,GU_South_1,road,8164,Trucks (30 MT),244920.0,14940120.0
2025-09-01,IU_South_2,GU_South_3,road,32242,Trucks (30 MT),967260.0,63839160.0
2025-09-01,IU_South_3,GU_South_1,road,23562,Trucks (30 MT),706860.0,170353260.0
2025-09-01,IU_West_1,GU_West_2,road,21030,Trucks (30 MT),630900.0,70660800.0
2025-09-01,IU_West_2,GU_West_3,road,25788,Trucks (30 MT),773640.0,187994520.0
2025-09-01,IU_West_3,GU_West_1,road,22724,Trucks (30 MT),681720.0,58627920.0
2025-10-01,IU_Central_1,GU_Central_2,road,5989,Trucks (30 MT),179670.0,51924630.0
2025-10-01,IU_Central_2,GU_Central_1,road,15164,Trucks (30 MT),454920.0,59594520.0
2025-10-01,IU_Central_2,GU_Central_2,road,19946,Trucks (30 MT),598380.0,117282480.0
2025-10-01,IU_Central_3,GU_Central_1,road,13122,Trucks (30 MT),393660.0,65741220.0
2025-10-01,IU_Central_3,GU_Central_3,road,30739,Trucks (30 MT),922170.0,81150960.0
2025-10-01,IU_East_1,GU_East_3,road,13291,Trucks (30 MT),398730.0,132777090.0
2025-10-01,IU_East_2,GU_East_1,road,25781,Trucks (30 MT),773430.0,95905320.0
2025-10-01,IU_East_2,GU_East_3,road,13171,Trucks (30 MT),395130.0,82582170.0
2025-10-01,IU_East_3,GU_East_2,road,29231,Trucks (30 MT),876930.0,99093090.0
2025-10-01,IU_North_1,GU_North_2,road,13707,Trucks (30 MT),411210.0,71550540.0
2025-10-01,IU_North_1,GU_North_3,road,38295,Trucks (30 MT),1148850.0,98801100.0
2025-10-01,IU_North_2,GU_North_2,road,18790,Trucks (30 MT),563700.0,153890100.0
2025-10-01,IU_North_3,GU_North_1,road,38908,Trucks (30 MT),1167240.0,81706800.0
2025-10-01,IU_South_1,GU_South_2,road,33732,Trucks (30 MT),1011960.0,57681720.0
2025-10-01,IU_South_2,GU_South_1,road,16478,Trucks (30 MT),494340.0,30154740.0
2025-10-01,IU_South_2,GU_South_3,road,35555,Trucks (30 MT),1066650.0,70398900.0
2025-10-01,IU_South_3,GU_South_1,road,17201,Trucks (30 MT),516030.0,124363230.0
2025-10-01,IU_West_1,GU_West_2,road,27261,Trucks (30 MT),817830.0,91596960.0
2025-10-01,IU_West_2,GU_West_3,road,28045,Trucks (30 MT),841350.0,204448050.0
2025-10-01,IU_West_3,GU_West_1,road,30676,Trucks (30 MT),920280.0,79144080.0
2025-11-01,IU_Central_1,GU_Central_2,road,10587,Trucks (30 MT),317610.0,91789290.0
2025-11-01,IU_Central_2,GU_Central_1,road,25373,Trucks (30 MT),761190.0,99715890.0
2025-11-01,IU_Central_2,GU_Central_2,road,21052,Trucks (30 MT),631560.0,123785760.0
2025-11-01,IU_Central_3,GU_Central_1,road,6590,Trucks (30 MT),197700.0,33015900.0
2025-11-01,IU_Central_3,GU_Central_3,road,31327,Trucks (30 MT),939810.0,82703280.0
2025-11-01,IU_East_1,GU_East_3,road,13975,Trucks (30 MT),419250.0,139610250.0
2025-11-01,IU_East_2,GU_East_1,road,29648,Trucks (30 MT),889440.0,110290560.0
2025-11-01,IU_East_2,GU_East_3,road,16122,Trucks (30 MT),483660.0,101084940.0
2025-11-01,IU_East_3,GU_East_2,road,30694,Trucks (30 MT),920820.0,104052660.0
2025-11-01,IU_North_1,GU_North_2,road,13140,Trucks (30 MT),394200.0,68590800.0
2025-11-01,IU_North_1,GU_North_3,road,48523,Trucks (30 MT),1455690.0,125189340.0
2025-11-01,IU_North_2,GU_North_2,road,24249,Trucks (30 MT),727470.0,198599310.0
2025-11-01,IU_North_3,GU_North_1,road,43184,Trucks (30 MT),1295520.0,90686400.0
2025-11-01,IU_South_1,GU_South_2,road,40191,Trucks (30 MT),1205730.0,68726610.0
2025-11-01,IU_South_2,GU_South_1,road,14810,Trucks (30 MT),444300.0,27102300.0
2025-11-01,IU_South_2,GU_South_3,road,43687,Trucks (30 MT),1310610.0,86500260.0
2025-11-01,IU_South_3,GU_South_1,road,32473,Trucks (30 MT),974190.0,234779790.0
2025-11-01,IU_West_1,GU_West_2,road,36381,Trucks (30 MT),1091430.0,122240160.0
2025-11-01,IU_West_2,GU_West_3,road,36935,Trucks (30 MT),1108050.0,269256150.0
2025-11-01,IU_West_3,GU_West_1,road,31904,Trucks (30 MT),957120.0,82312320.0
2025-12-01,IU_Central_2,GU_Central_1,road,16186,Trucks (30 MT),485580.0,63610980.0
2025-12-01,IU_Central_2,GU_Central_2,road,35595,Trucks (30 MT),1067850.0,209298600.0
2025-12-01,IU_Central_3,GU_Central_1,road,18171,Trucks (30 MT),545130.0,91036710.0
2025-12-01,IU_Central_3,GU_Central_3,road,34447,Trucks (30 MT),1033410.0,90940080.0
2025-12-01,IU_East_1,GU_East_3,road,27628,Trucks (30 MT),828840.0,276003720.0
2025-12-01,IU_East_2,GU_East_1,road,36042,Trucks (30 MT),1081260.0,134076240.0
2025-12-01,IU_East_2,GU_East_3,road,9679,Trucks (30 MT),290370.0,60687330.0
2025-12-01,IU_East_3,GU_East_2,road,34019,Trucks (30 MT),1020570.0,115324410.0
